RespondentID,U_Death,U_2,U_4,U_6,U_8,U_10
24,0.0,0.9682797791318399,0.9998993736489028,0.9999996807852845,0.9999999989905545,1.0
25,0.0,0.9999707671357037,0.9999739293309211,0.9999815635455019,0.9999999941698811,1.0
26,0.0,0.9999968365518791,0.9999999988295355,0.9999999998298518,0.9999999999946194,1.0
27,0.0,0.9673455646209529,0.9989346519595506,0.9999662072541432,0.9999998931379547,1.0
28,0.0,0.9667037616349102,0.9982718906197181,0.999302761510213,0.9997795138299936,1.0
29,0.0,0.4112649187949079,0.6014647836739089,0.68942752240201,0.9017883592228731,1.0
30,0.0,0.9942084306719113,0.9973623674054503,0.9999139558220667,0.9999972790441833,1.0
31,0.0,0.9943998187526165,0.9975543626283598,0.9990132612396961,0.9996879658061868,1.0
32,0.0,0.9452042816359019,0.9760703358128419,0.9903451233415336,0.9969468599231252,1.0
33,0.0,0.9946882797708817,0.9978437387342199,0.9993030605509622,0.9999779608394981,1.0
34,0.0,0.7195045594161189,0.7430002916540819,0.7997240070808589,0.936667170172376,1.0
35,0.0,0.9968273852289349,0.9999896300965895,0.9999996617156554,0.9999999893025098,1.0
36,0.0,0.9596215612227673,0.9909584178933674,0.999983656846202,0.9999926911194282,1.0
37,0.0,0.951787129449869,0.9828681493661864,0.9972423532387349,0.9996100098549985,1.0
38,0.0,0.9999953751861702,0.9999985374592054,0.999999999932362,0.999999999978611,1.0
39,0.0,1.0,1.0,1.0,1.0,1.0
40,0.0,0.953762530877136,0.9849080583805008,0.9993120954184359,0.9997824654709393,1.0
41,0.0,0.8344580164182551,0.9719063273706325,0.9945462179486533,0.9982753626855598,1.0
42,0.0,0.6422596516974366,0.9392888739516327,0.9882142411948834,0.9962730158222447,1.0
43,0.0,0.9832512422868495,0.9931830730170197,0.9977762993695488,0.9999005530845742,1.0
44,0.0,0.9995369142394662,0.9998530955502171,0.9999993215953618,0.9999997854696169,1.0
45,0.0,0.9668410120572214,0.9984136230138667,0.9994446402650883,0.9999214602730891,1.0
46,0.0,0.1081868215142787,0.3693729132840878,0.9999319183379849,0.9999518589951147,1.0
47,0.0,0.017456798842392644,0.059601239363315926,0.16134691924755515,0.40698271953695697,1.0
48,0.0,0.9631963239148262,0.9946499160055534,0.9998308154890434,1.0,1.0
49,0.0,0.9452042816359019,0.9760703358128419,0.9903451233415336,0.9969468599231252,1.0
50,0.0,0.2907549208825153,0.42522188885732853,0.48740953961645545,0.6375438094912612,1.0
51,0.0,0.9953329852896138,0.9984904894583185,0.9999507571320172,0.9999984428037867,1.0
52,0.0,0.9599947779058287,0.9913438221284563,0.9965075009398439,0.9988955748243908,1.0
53,0.0,0.2577643816947252,0.8800626478788462,0.9825649235028943,0.9994486544708987,1.0
54,0.0,0.9673750791883894,0.998965130337938,0.9999967171061936,0.9999999896185784,1.0
55,0.0,0.9673779383116616,0.9989680828271159,0.9999996726442755,0.9999999989648104,1.0
56,0.0,0.9967100024767274,0.9998718749699758,0.9999751272822782,0.9999921345560401,1.0
57,0.0,0.5703633861565524,0.734632122619846,0.8106023550693187,0.9940107205854721,1.0
58,0.0,0.8357976834960281,0.973466658608202,0.9961428960310671,0.999878027662861,1.0
59,0.0,0.7885586208435239,0.9184465821182014,0.9398411646364236,0.991492255913226,1.0
60,0.0,0.9962990355474715,0.9994596043264738,0.9999801995293187,0.9999971997905821,1.0
61,0.0,0.017456798842392644,0.059601239363315926,0.16134691924755515,0.40698271953695697,1.0
62,0.0,0.6488670725384863,0.9489520636991307,0.9983807639640412,0.9999948795260569,1.0
63,0.0,0.49650502168106847,0.7261263283371272,0.8323205100030369,0.8814326955572456,1.0
64,0.0,0.9964782808823535,0.9996394182830136,0.99974264659055,0.9999918617706254,1.0
65,0.0,0.9999968376223369,0.9999999998999968,1.0,1.0,1.0
66,0.0,0.7346593063878641,0.8556692059893847,0.9116332950750099,0.9375153037164289,1.0
67,0.0,0.9950319634387402,0.9981885126730029,0.9996483387131131,0.9998887949368531,1.0
68,0.0,0.9996827366312083,0.9999989640696352,0.9999999672409055,0.9999999999998965,1.0
69,0.0,0.7964910384991938,0.927685593259809,0.9883598337504585,0.998353831902162,1.0
70,0.0,0.5581704404779388,0.816310479918791,0.9356938709587516,0.9909057400166151,1.0
71,0.0,0.9967314321051144,0.999893372579774,0.9999966271120387,0.9999999989333992,1.0
72,0.0,0.1081726096151687,0.3693243908253993,0.9998005628610294,1.0,1.0
73,0.0,1.0,1.0,1.0,1.0,1.0
74,0.0,0.5491426098436742,0.8031075006435505,0.9205599885817092,0.9748788626568416,1.0
75,0.0,0.3088403778469956,0.5586974920743951,0.7608361436498439,0.9243697479944182,1.0
76,0.0,0.14606762821806352,0.2642388217745186,0.5495293199403285,0.6814691274040905,1.0
77,0.0,0.6767614493679017,0.9897469006975897,0.9999675758310287,0.9999999989746577,1.0
78,0.0,0.9994387465150135,0.9997548967725843,0.9999011084564003,0.9999687277480896,1.0
79,0.0,0.9967298788835218,0.9998918144308819,0.9999950688022436,0.9999984406183497,1.0
80,0.0,0.5491426098436742,0.8031075006435505,0.9205599885817092,0.9748788626568416,1.0
81,0.0,0.9467447305002042,0.977661088700334,0.9919591405970188,0.9943142537895844,1.0
82,0.0,0.2907549208825153,0.42522188885732853,0.48740953961645545,0.6375438094912612,1.0
83,0.0,0.1891828381032088,0.6459106116202091,0.8571359236744597,0.9548224122995154,1.0
84,0.0,0.017456798842392644,0.059601239363315926,0.16134691924755515,0.40698271953695697,1.0
85,0.0,0.9996314621942992,0.9999476734131965,0.9999997583558615,0.9999999235854139,1.0
86,0.0,0.9968273852289349,0.9999896300965895,0.9999996617156554,0.9999999893025098,1.0
87,0.0,0.9606778890408623,0.9920492405527315,0.9972165937242041,0.9996063669095175,1.0
88,0.0,0.9963017716704328,0.9994623491292638,0.9999829457618123,0.9999999460697634,1.0
89,0.0,0.6102531970013886,0.7107714609892642,0.9534440171749929,0.9934159897679267,1.0
90,0.0,0.9999968376223365,0.9999999998999963,0.9999999999999996,1.0,1.0
91,0.0,0.9470659581844408,0.9779928062133805,0.9922957093967447,0.9989104487740412,1.0
92,0.0,0.15888925731161324,0.5424818572286985,0.719883958255453,0.8019280473632969,1.0
93,0.0,0.4410847161993283,0.6450755006969033,0.7394161990518454,0.8157394272821944,1.0
94,0.0,0.6438045106563501,0.9415481920141905,0.9905912418671211,0.9986694006643395,1.0
95,0.0,0.9999968377223398,1.0,1.0,1.0,1.0
96,0.0,0.9967344568315583,0.9998964069015859,0.9999996617471916,0.9999999893035071,1.0
97,0.0,0.9673446038881068,0.9989336598535584,0.9999652141236474,0.9999988999740033,1.0
98,0.0,0.2066058882886152,0.24063711552755637,0.3227957658720088,0.5211442937998549,1.0
99,0.0,0.9998794288456097,0.9999110488093277,0.9999873861545776,0.9999999601115184,1.0
100,0.0,0.017456798842392644,0.059601239363315926,0.16134691924755515,0.40698271953695697,1.0
101,0.0,0.8357976834960281,0.973466658608202,0.9961428960310671,0.999878027662861,1.0
102,0.0,0.9963171171680452,0.9994777433075421,0.9999983479585592,0.9999999994775786,1.0
103,0.0,0.996219264170245,0.9993795798897589,0.9999001334097406,0.9999858767313626,1.0
104,0.0,0.7631614720704694,0.8888661249783029,0.909571651057612,0.9595592129343498,1.0
105,0.0,0.31442563637088405,0.4598397254876349,0.8109003915934248,0.973257276915198,1.0
106,0.0,0.9996836689683475,0.9999998967016986,0.999999996733321,0.9999999999998967,1.0
107,0.0,1.0,1.0,1.0,1.0,1.0
108,0.0,0.9960789400029041,0.9992388105707453,0.9997592907672712,1.0,1.0
109,0.0,0.7346593063878641,0.8556692059893847,0.9116332950750099,0.9375153037164289,1.0
110,0.0,0.617803329569554,0.9035221070189983,0.9858111593926628,0.9993654557576017,1.0
111,0.0,0.7018500413850314,0.8174557409315453,0.8709205209993889,0.9999959181484717,1.0
112,0.0,0.747300734728288,0.8703928756639799,0.9699765095549508,0.9986573086888612,1.0
113,0.0,0.9996837722339831,1.0,1.0,1.0,1.0
114,0.0,0.9480969745827228,0.9790574908975821,0.9933759648314286,0.9999979052961567,1.0
115,0.0,0.5724539978129719,0.6667461413950533,0.8943875132561455,0.9996660239925351,1.0
116,0.0,0.9967308795920578,0.9998928183139749,0.9999960727890033,0.9999994446084947,1.0
117,0.0,0.9999485230911652,0.9999801452399043,0.9999853539033089,0.9999979287291424,1.0
118,0.0,0.8099219447650485,0.9433287802449806,0.9653029764842648,0.9754654993850345,1.0
119,0.0,1.0,1.0,1.0,1.0,1.0
120,0.0,1.0,1.0,1.0,1.0,1.0
121,0.0,0.941629952752663,0.9723792856756903,0.986600092507979,0.9981049669090238,1.0
122,0.0,0.8357976834960281,0.973466658608202,0.9961428960310671,0.999878027662861,1.0
123,0.0,0.2614447928211936,0.8926283574619434,0.9965941809711365,0.9999892298545704,1.0
124,0.0,0.2999262061768229,0.43863466702891696,0.7735065144339399,0.9283764710420779,1.0
125,0.0,1.0,1.0,1.0,1.0,1.0
126,0.0,0.9968377223398316,1.0,1.0,1.0,1.0
127,0.0,0.9966901555367738,0.9998519650693882,0.9999999851495505,0.9999999999530388,1.0
128,0.0,0.5622701163863352,0.8223061546546817,0.9425663983127961,0.9981837900444155,1.0
129,0.0,0.9996827693799106,0.999998996828697,1.0,1.0,1.0
130,0.0,0.9926792150703013,0.9929932271001771,0.9937513192014515,0.9955815154338762,1.0
131,0.0,0.9968260753192201,0.9999883160314358,0.9999983476373193,1.0,1.0
132,0.0,0.9890403286180252,0.9921778705329249,0.9997525667763901,0.9999999217547445,1.0
133,0.0,0.6120653332471966,0.7883445288719746,0.9309573938871659,0.9969123207877592,1.0
134,0.0,0.9999683771233979,0.9999999998999964,0.9999999999999969,1.0,1.0
135,0.0,0.9631910024836304,0.9946444208007229,0.9998252916609722,0.9999944752372245,1.0
136,0.0,1.0,1.0,1.0,1.0,1.0
137,0.0,0.9682800574879007,0.999899661094801,0.9999999682600184,0.9999999999899629,1.0
138,0.0,0.9967233195445137,0.9998852342836211,0.9999884879754803,0.999991859769397,1.0
139,0.0,0.4112649187949079,0.6014647836739089,0.68942752240201,0.9017883592228731,1.0
140,0.0,0.7737449608866478,0.9011928802418587,0.9601343944159848,0.9873933886052584,1.0
141,0.0,1.0,1.0,1.0,1.0,1.0
142,0.0,0.9532147408120261,0.9978394789220809,0.9999285855694399,0.9999968062495739,1.0
143,0.0,0.9852939843318621,0.9952464488200627,0.9998492177759358,0.9999995231847413,1.0
144,0.0,0.9953329852896138,0.9984904894583185,0.9999507571320172,0.9999984428037867,1.0
145,0.0,0.9631958069622315,0.9946493821716484,0.9998302788745221,0.9999994632946765,1.0
146,0.0,0.6488361949643923,0.9489069060098307,0.9983332541160028,0.9999472928672587,1.0
147,0.0,1.0,1.0,1.0,1.0,1.0
148,0.0,0.9995371286705493,0.9998533100491307,0.9999995361256454,1.0,1.0
149,0.0,0.5491426098436742,0.8031075006435505,0.9205599885817092,0.9748788626568416,1.0
150,0.0,0.4112649187949079,0.6014647836739089,0.68942752240201,0.9017883592228731,1.0
151,0.0,0.8889660169517253,0.9179955862985769,0.9880791663255967,0.9996230301398085,1.0
152,0.0,0.9964782808823535,0.9996394182830136,0.99974264659055,0.9999918617706254,1.0
153,0.0,0.9631694829433546,0.9946221985305622,0.999802953640188,0.9999721334365537,1.0
154,0.0,0.9521513075256789,0.983244219834399,0.9976239236446391,0.9999924861868226,1.0
155,0.0,0.23031108355452526,0.33682426999543347,0.5939698492726482,0.7128933270544935,1.0
156,0.0,0.07584521117157941,0.25895174862305786,0.7010100346975944,0.9054510712109684,1.0
157,0.0,0.9968377223398316,1.0,1.0,1.0,1.0
158,0.0,0.9999629980215,0.999994620627991,0.9999998293667945,0.9999999994604105,1.0
159,0.0,0.9682337055088853,0.9998517954718852,0.9999520978353558,0.9999984852005486,1.0
160,0.0,0.2860649783409596,0.9766869287716703,0.9992394869349538,0.9999759504652413,1.0
161,0.0,0.042064163729018215,0.14361603829349645,0.3887839511514712,0.9806716514318992,1.0
162,0.0,0.9962330632577021,0.9993934227521907,0.9999139834825966,0.9999997279918886,1.0
163,0.0,0.9673403006153833,0.9989292160556049,0.9999607657367818,0.9999944514372848,1.0
164,0.0,0.7737449608866478,0.9011928802418587,0.9601343944159848,0.9873933886052584,1.0
165,0.0,0.2999262061768229,0.43863466702891696,0.7735065144339399,0.9283764710420779,1.0
166,0.0,0.9470659581844408,0.9779928062133805,0.9922957093967447,0.9989104487740412,1.0
167,0.0,0.9823838288520573,0.9923068978303611,0.9968960720891059,0.9990184518108607,1.0
168,0.0,1.0,1.0,1.0,1.0,1.0
169,0.0,1.0,1.0,1.0,1.0,1.0
170,0.0,0.25719093091443607,0.8781047644474295,0.9803790023202895,0.9972251718974062,1.0
171,0.0,0.7737449608866478,0.9011928802418587,0.9601343944159848,0.9873933886052584,1.0
172,0.0,0.9999967344244681,0.9999998967018016,0.9999999999673342,1.0,1.0
173,0.0,0.24780042885228945,0.846043584949356,0.9445836070073937,0.9608146927260294,1.0
174,0.0,0.245048047300223,0.8366463665254652,0.9340918798285789,0.9791580223958222,1.0
175,0.0,0.41196254311960145,0.6024850420143648,0.7566209814310106,0.8279050455713409,1.0
176,0.0,0.9997017828081649,0.9997333971540444,0.9998097209366321,0.9999939828476871,1.0
177,0.0,0.017456798842392644,0.059601239363315926,0.16134691924755515,0.40698271953695697,1.0
178,0.0,0.4112649187949079,0.6014647836739089,0.68942752240201,0.9017883592228731,1.0
179,0.0,0.999963151585726,0.9999947741970733,0.9999999829366768,0.9999999994604104,1.0
180,0.0,0.9999644410126656,0.9999960636647894,0.9999970963161567,0.9999995893570928,1.0
181,0.0,0.9967313234198538,0.9998932635497301,0.9999965180707359,0.9999998898917287,1.0
182,0.0,0.9967100024767274,0.9998718749699758,0.9999751272822782,0.9999921345560401,1.0
183,0.0,0.9963012723021528,0.9994618481768331,0.9999824445484473,0.9999994448478774,1.0
184,0.0,0.8353856192050103,0.9729867208715586,0.9956517784743774,0.9993850686146261,1.0
185,0.0,0.9967150499209528,0.9998769384262559,0.9999801912614389,0.9999971986213274,1.0
186,0.0,0.7665042716797438,0.8927595360636575,0.9511494767774148,0.9781533818675734,1.0
187,0.0,0.6386875996493524,0.8226341984942785,0.9714501230172948,0.9959624376766973,1.0
188,0.0,0.07281331160626962,0.2486001960074241,0.3298972873289271,0.5261658277787837,1.0
189,0.0,0.9624025774756985,0.9938302494335307,0.9990068794649741,0.9998595515470295,1.0
190,0.0,0.03353315770589155,0.11448936182865081,0.30993492778006093,0.7817822638056406,1.0
191,0.0,0.28603715906800564,0.9765919478326553,0.9991423128027174,0.9998787047133328,1.0
192,0.0,0.3088403778469956,0.5586974920743951,0.7608361436498439,0.9243697479944182,1.0
193,0.0,0.9672085409915121,0.9987931537642916,0.9998245629400042,0.9999944521930442,1.0
194,0.0,0.9960711104218098,0.9992309561517975,0.9997514322571396,0.9999921395977971,1.0
195,0.0,0.9714593307586022,0.9745411003090255,0.9819811501537656,0.9999430193936693,1.0
196,0.0,1.0,1.0,1.0,1.0,1.0
197,0.0,1.0,1.0,1.0,1.0,1.0
198,0.0,0.9599947779058287,0.9913438221284563,0.9965075009398439,0.9988955748243908,1.0
199,0.0,0.9520848209482304,0.9831755621090396,0.9975542618170077,0.9999226589678131,1.0
200,0.0,0.999950947611617,0.9999825698370285,0.9999971943350724,0.9999996032190608,1.0
201,0.0,0.6422596516974366,0.9392888739516327,0.9882142411948834,0.9962730158222447,1.0
202,0.0,0.017456798842392644,0.059601239363315926,0.16134691924755515,0.40698271953695697,1.0
203,0.0,0.9963185985316967,0.9994792293705375,0.9999998347956102,0.9999999994775778,1.0
204,0.0,0.08076151050507567,0.2757370444841666,0.7464496229474243,0.9641425618027436,1.0
205,0.0,0.03353315770589155,0.11448936182865081,0.30993492778006093,0.7817822638056406,1.0
206,0.0,1.0,1.0,1.0,1.0,1.0
207,0.0,0.9599947779058287,0.9913438221284563,0.9965075009398439,0.9988955748243908,1.0
208,0.0,0.5622701163863352,0.8223061546546817,0.9425663983127961,0.9981837900444155,1.0
209,0.0,0.5491426098436742,0.8031075006435505,0.9205599885817092,0.9748788626568416,1.0
210,0.0,0.5491426098436742,0.8031075006435505,0.9205599885817092,0.9748788626568416,1.0
211,0.0,0.9624025774756985,0.9938302494335307,0.9990068794649741,0.9998595515470295,1.0
212,0.0,0.9621582938362292,0.9935779886062759,0.9987533046698913,0.9996057603208561,1.0
213,0.0,0.9999682735265789,0.9999998962999014,0.9999999966171219,0.9999999998930241,1.0
214,0.0,0.8288703977040361,0.9653983402982643,0.9878866317858664,0.9982869110385554,1.0
215,0.0,0.9621582938362292,0.9935779886062759,0.9987533046698913,0.9996057603208561,1.0
216,0.0,0.9995371271996774,0.9998533085777935,0.999999534654093,0.9999999985284469,1.0
217,0.0,0.9968260753140115,0.9999883160262106,0.9999983476320942,0.9999999999947748,1.0
218,0.0,0.9996827693799106,0.999998996828697,1.0,1.0,1.0
219,0.0,1.0,1.0,1.0,1.0,1.0
220,0.0,0.9436262009587539,0.9878020516759789,0.9950785065083374,0.9984436871076652,1.0
221,0.0,0.7670045057005203,0.9879072916631779,0.9951209675762402,0.9984571144763107,1.0
222,0.0,0.21895255612006717,0.7475507866213897,0.9920144095125221,0.9999974747345597,1.0
223,0.0,1.0,1.0,1.0,1.0,1.0
224,0.0,0.9683675058332285,0.9999899651036261,0.9999999681665234,0.9999999998993337,1.0
225,0.0,0.5581704404779388,0.816310479918791,0.9356938709587516,0.9909057400166151,1.0
226,0.0,0.23031108355452526,0.33682426999543347,0.5939698492726482,0.7128933270544935,1.0
227,0.0,0.9999968367217104,0.9999999989993674,0.9999999999996836,1.0,1.0
228,0.0,0.999673110878031,0.9999893352715646,0.999999661715755,0.9999999989302514,1.0
229,0.0,0.13993466298847715,0.4777668242213671,0.575064904023352,0.8099632478741635,1.0
230,0.0,0.9599947779058287,0.9913438221284563,0.9965075009398439,0.9988955748243908,1.0
231,0.0,0.9631694829433546,0.9946221985305622,0.999802953640188,0.9999721334365537,1.0
232,0.0,1.0,1.0,1.0,1.0,1.0
233,0.0,0.3118287425835831,0.456041832478477,0.8042030299744602,0.8615506347591617,1.0
234,0.0,0.9999673413258957,0.9999989640697384,0.9999999967241009,1.0,1.0
235,0.0,0.08487513090406919,0.12412778215583298,0.2188920651669424,0.4476732824409251,1.0
236,0.0,0.999621715191072,0.9999379233267213,0.999990007761527,0.9999985868840834,1.0
237,0.0,0.8538787599530588,0.994525971681482,0.9991188671448114,0.9998753889965939,1.0
238,0.0,1.0,1.0,1.0,1.0,1.0
239,0.0,0.9999673097798528,0.9999989325226979,0.9999999651770277,0.9999999988988009,1.0
240,0.0,0.9967150499209528,0.9998769384262559,0.9999801912614389,0.9999971986213274,1.0
241,0.0,0.5182908594501627,0.7579875778678163,0.8688413885662021,0.9585240053124194,1.0
242,0.0,0.9673305980557955,0.9989191966547418,0.99995073598933,0.9999844213519606,1.0
243,0.0,0.9673456576856645,0.9989347480633306,0.9999663034571653,0.9999999893442176,1.0
244,0.0,0.6187585148899304,0.796965394721053,0.8793816741443188,0.9460578448108952,1.0
245,0.0,0.07584521117157941,0.25895174862305786,0.7010100346975944,0.9054510712109684,1.0
246,0.0,0.49650502168106847,0.7261263283371272,0.8323205100030369,0.8814326955572456,1.0
247,0.0,0.9606778890408623,0.9920492405527315,0.9972165937242041,0.9996063669095175,1.0
248,0.0,0.9998404174903737,0.9998720362204054,0.9999483705872729,0.9999836733461525,1.0
249,0.0,0.017456798842392644,0.059601239363315926,0.16134691924755515,0.40698271953695697,1.0
250,0.0,1.0,1.0,1.0,1.0,1.0
251,0.0,0.6837712339804621,0.9999985375207561,0.9999995375224559,0.9999999999985374,1.0
252,0.0,0.9999673334174338,0.9999989561610264,0.9999999888153807,0.9999999920912798,1.0
253,0.0,0.9709451454020507,0.9740252837974426,0.9814613956855838,0.9994137578572582,1.0
254,0.0,1.0,1.0,1.0,1.0,1.0
255,0.0,0.7975436443934245,0.9289115798387644,0.9896660046128287,0.9996732103724687,1.0
256,0.0,0.9673446038881068,0.9989336598535584,0.9999652141236474,0.9999988999740033,1.0
257,0.0,0.9682800882210929,0.9998996928315989,1.0,1.0,1.0
258,0.0,1.0,1.0,1.0,1.0,1.0
259,0.0,0.49650502168106847,0.7261263283371272,0.8323205100030369,0.8814326955572456,1.0
260,0.0,0.9996827271994813,0.9999989546349247,0.9999999578061854,0.9999999905651763,1.0
